"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"ATP6V0E2",12.20846,15.39386,17.15197,18.81463,23.2672,57.75752,40.78494,95.28504,48.54036,199.54158
"ANGPT2",8.890588,5.151644,1777.451084,4.476601,5.500546,96.64259,6.881744,41.545159,6.964632,13.374706
"CTSB",198.07377,574.76715,293.20982,2354.958,1941.95963,389.14536,84.95587,128.12688,112.22812,186.94682
"MSR1",23.716076,154.585915,10.851193,427.10132,469.503031,14.326448,8.290366,10.109262,6.515993,6.70717
"MTUS1",6.874406,13.459686,445.860725,38.099902,77.433759,235.204651,3.679634,514.351413,4.631512,30.613463
"STMN4",1.582387,1.070226,2.917672,1.727954,1.182004,5.438394,1.096494,379.131034,2.797439,64.186188
"CLU",95.63703,52.75078,215.00678,128.88005,67.12343,1439.2115,51.14422,1433.71957,74.56821,3706.29754
"LEPROTL1",64.19295,99.59453,77.18748,83.71934,86.70251,75.92118,189.95122,51.21707,225.47771,89.07769
"TACC1",54.96718,124.39576,460.06035,133.62416,143.56036,182.068,54.35138,194.90574,57.10495,58.92833
"ST18",1.0516118,17.1005405,0.6694201,10.9230597,5.0478138,0.7078538,0.4465672,251.3595875,0.2497483,1.7472673
"LYN",58.906479,191.198134,61.30908,202.431659,206.454723,12.624988,10.159041,5.116086,6.911427,7.497058
"PREX2",0.7288245,7.406396,289.2031979,1.2669046,0.9022445,12.9839405,0.2071644,28.963177,0.7958515,33.1748884
"PMP2",10.616784,10.113652,42.360656,19.112621,16.170563,155.386634,9.467715,256.268878,15.822265,1022.584711
"CA2",3.554095,30.29246,1022.228891,23.026545,6.791271,90.055977,1.798331,470.414845,4.040844,65.03653
"PABPC1",461.5924,1211.706,437.6423,912.9906,915.838,388.8161,326.707,157.2896,523.6188,232.208
"YWHAZ",274.22,393.9348,349.011,360.5018,282.0484,357.9155,285.4039,326.662,299.9304,248.5735
"BAALC",11.700248,4.193853,40.675609,10.83785,6.038343,104.784204,6.471844,245.273138,14.444407,377.256088
"ENPP2",4.8599308,26.1167858,29.6182962,7.077728,6.2058332,16.9580799,0.7599957,517.757484,0.8402718,3.7817366
"FAM49B",92.33725,386.35598,63.52405,342.48292,415.59726,33.53153,124.83966,114.76897,114.99604,67.9627
"SLA",84.934289,214.150432,28.681902,361.578486,323.070957,11.799927,209.121602,10.625906,275.72498,7.665459
"NDRG1",37.27083,48.26337,102.31064,108.6147,39.21049,181.52911,38.53566,569.0665,58.81575,128.06067
"PTPRD",0.4398214,1.6902299,3.6520329,0.9908359,0.5876178,8.4918203,0.5124446,274.3034286,0.7290845,32.9681189
"NFIB",5.589657,1.891229,335.156559,5.916083,4.08024,85.8752,3.938709,86.601036,6.130814,235.581933
"PLIN2",67.64562,156.46629,118.02235,638.68988,333.37753,135.89121,63.53461,42.34006,91.8753,42.01702
"SLC24A2",0.5082354,0.2394487,1.656438,0.9134308,0.3993934,3.8982692,0.1690205,356.1320585,0.3749993,13.7319276
"DNAJA1",382.9454,445.4891,347.012,404.3807,414.6956,252.0721,353.5609,283.7276,412.9651,262.1629
"TPM2",14.293596,9.386376,99.151365,7.172366,6.478908,1501.778678,3.6029,13.011315,3.406794,62.736381
"ANXA1",81.49648,359.6956,316.9577,446.06046,207.70952,418.18819,317.18424,29.49007,385.20523,214.76743
"PRUNE2",1.294316,3.215182,5.023631,7.869387,6.560687,26.694212,1.247417,301.108318,2.381535,50.574421
"CTSL",37.20971,87.15768,51.64833,590.54729,436.63598,219.92715,17.70398,88.24995,29.7858,68.71681
"SLC44A1",59.859312,51.538225,79.997364,44.510881,32.950415,141.881658,8.523334,984.171537,13.775512,126.949167
"TXN",228.4247,1060.4853,270.9911,315.7026,177.3465,645.3149,156.6062,343.3284,207.3489,399.5856
"GSN",38.39143,664.73137,415.71647,465.9539,568.62306,336.37906,18.64697,2213.04765,17.03598,67.81581
"ENG",13.826304,56.81558,770.351882,154.0129,146.244392,85.087973,10.770837,6.267811,7.739651,7.766998
"AIF1L",3.212549,1.327051,40.168033,2.618544,1.894026,21.969825,1.256802,349.944025,2.190493,77.63864
"EGFL7",2.5695322,1.417237,529.0600463,9.826812,8.1875807,18.5443533,1.4348095,0.9085318,1.5312828,2.91441
"PHPT1",198.39784,165.52578,174.08317,160.15914,162.18155,482.04007,84.44968,248.85374,106.80091,523.28874
"PTGDS",109.49241,16.14916,120.04113,20.83667,11.98515,2038.13396,40.80093,4106.60005,18.2104,147.15531
"ABCA2",2.999203,7.412245,9.123277,6.142032,6.138507,11.432118,13.606878,516.689279,10.039133,21.407676
"NPDC1",7.474043,10.209646,371.770422,15.055881,9.106967,80.618035,11.694315,61.377304,25.812584,201.378955
"KLF6",522.3837,1131.9293,745.2156,1318.9573,1714.2761,608.4657,561.5204,345.4425,865.4924,211.1061
"GDI2",107.73216,333.37859,133.79413,223.76096,200.31121,143.76969,64.36695,135.73794,85.56498,75.08171
"CELF2",129.117,347.18988,31.94667,311.92473,352.6503,80.91607,206.92841,30.02755,253.77894,116.41098
"FAM107B",153.01253,103.67859,78.34305,103.9985,59.14571,54.81232,142.98157,621.17299,214.03177,41.57418
"PLXDC2",39.28392,382.873797,42.399891,539.988028,697.240176,74.353671,11.008645,59.051455,8.533055,12.676725
"PIP4K2A",54.90696,101.51348,36.10526,60.67496,50.44149,26.15616,136.89474,537.11628,88.59901,25.31174
"ARHGAP21",17.051851,60.007303,66.907914,89.520016,120.348251,72.653124,8.228232,734.03517,10.493188,131.966672
"APBB1IP",65.046324,218.695883,10.391924,233.810687,403.681498,8.153858,123.658058,8.504203,110.636844,4.480287
"ITGB1",132.2278,245.5311,1368.4313,322.5716,343.5964,1172.8832,157.2921,210.3899,175.9106,143.8532
"NRP1",9.858671,14.691485,376.429105,113.952832,92.392608,89.965767,3.900735,5.45108,2.696391,21.187174
"ANK3",8.663085,7.998092,2.291856,3.269387,2.247466,6.522033,16.661955,244.548531,34.736479,17.573839
"SRGN",668.63914,2319.38654,912.3638,3048.17807,2945.47415,226.69804,1103.78357,71.32569,1593.11076,53.40638
"PPA1",124.36414,719.976,175.79138,135.06246,137.11393,194.82702,68.84711,229.13961,134.49417,100.5749
"PSAP",366.8783,778.2189,435.7483,2246.5621,1930.8007,429.2762,103.1581,773.9758,110.3022,284.5109
"SPOCK2",36.31326,12.993893,154.341464,5.124091,3.452855,19.099895,99.595459,5.389801,238.578713,28.728823
"ANAPC16",220.69421,231.031,143.05486,212.54333,227.66147,173.82327,201.00453,85.54393,256.96595,93.83292
"DDIT4",356.34187,438.61984,173.32363,343.47814,414.97045,211.86381,329.58612,81.86837,466.93805,97.03769
"SCD",13.82266,15.76253,11.97361,128.15337,67.02785,36.50754,12.54106,844.48675,11.35751,88.52716
"GSTO1",79.99959,247.91265,156.20921,430.58699,323.4794,304.73226,78.13857,212.76371,85.01044,72.75052
"ABLIM1",13.419645,3.396608,387.566829,2.144854,1.443217,26.807276,33.152299,3.735901,33.847014,26.496816
"RGS10",67.83184,761.80102,33.31162,482.64488,760.71168,70.72372,123.71794,17.50883,164.31463,13.66361
"FGFR2",0,0.08228059,0.54580421,0.75943976,0.66162621,4.95747645,0.73278384,408.62210257,0.47900785,8.33183739
"LHPP",18.705187,15.466143,6.972627,15.082116,14.867471,16.3196,6.445257,413.60211,7.549637,12.665337
"NKX6-2",0.5400517,0.5511358,1.3241082,2.7769257,0.8588268,3.2588802,0.6050616,1138.0355534,0.4767318,4.6010555
"IFITM2",80.33679,445.58979,516.22545,194.45925,152.60111,530.18512,229.5314,18.39663,301.44513,44.53246
"IFITM3",41.74465,448.07976,1209.05686,310.51843,225.06245,3271.57237,23.10217,190.71603,21.70845,355.90146
"CD151",23.5657,62.30283,176.34549,108.21345,87.45396,255.06469,14.90928,24.69358,22.76674,196.75716
"POLR2L",272.4513,269.4207,382.4357,368.5158,296.4688,719.7664,177.1557,200.4578,185.725,442.0455
"CTSD",234.1633,314.8542,198.5274,1955.7085,1044.6869,218.0076,169.5855,463.1205,133.3741,157.6842
"LSP1",164.698668,540.40215,10.753859,234.638561,144.042369,17.567689,181.423477,7.310183,155.590878,9.043369
"CDKN1C",11.116204,22.059682,18.04758,25.732683,32.053475,34.203182,7.814448,436.643771,7.919201,73.075399
"RHOG",51.36658,243.23275,52.23785,223.50951,226.21878,52.873,70.13468,116.06162,94.00598,31.00718
"CD59",123.7243,101.07378,901.96025,135.28006,154.9378,407.48287,17.05637,199.20636,34.59153,132.76924
"LMO2",12.497848,74.690605,425.826982,71.424048,118.171664,58.489398,2.586009,8.256419,3.153404,83.175265
"CD44",186.33329,213.69419,44.16881,433.15533,152.82624,224.0872,290.58648,60.21212,283.88324,120.73911
"MDK",17.832376,9.160291,58.661485,25.0582,15.530813,321.266708,7.998098,79.437374,13.75899,426.875341
"SPI1",37.530754,342.880448,12.515657,313.068226,291.299169,10.675598,9.878782,7.029607,10.025334,7.708604
"MS4A6A",67.232463,720.854576,19.588213,631.058387,707.40004,17.400813,16.431267,16.147821,11.894223,7.176363
"MS4A4A",23.222347,104.30747,6.775634,288.885407,300.441614,9.627598,6.12751,7.599894,5.314274,3.795939
"MS4A7",55.162476,392.572082,22.063059,773.524807,908.39081,22.503044,16.110057,18.435533,10.98447,9.822069
"MYRF",0.8935569,0.4581715,1.2380993,0.9207781,0.5141791,1.8490655,0.4563327,323.477958,0.5512527,6.9338964
"EEF1G",463.4279,883.2178,481.4872,812.6421,928.1495,1161.3403,169.4873,188.5665,238.4264,531.1206
"PPP1R14B",108.35579,178.44259,168.30223,151.33143,133.74291,293.38764,114.18823,69.49551,79.32501,414.89028
"CCDC85B",85.45932,121.05182,592.09969,111.39692,122.29138,161.94521,121.13532,92.53728,132.13968,183.92877
"CARNS1",1.6144704,0.07376795,0.42011561,0.66043558,0.64950574,1.05557082,1.05695285,292.90751415,1.30246584,1.35368534
"PLEKHB1",5.682981,2.620144,3.580633,5.396519,8.020444,12.706528,4.595645,367.931606,8.131562,63.677393
"UCP2",99.935352,297.758642,13.731339,189.76138,194.521143,9.645996,108.464523,10.935778,132.665123,15.864525
"SLCO2B1",23.586088,101.627429,171.449089,319.0845,435.108108,13.576698,7.446251,11.391565,6.786123,5.369168
"SERPINH1",45.19416,34.02849,350.63775,48.23066,29.64638,540.02947,9.23646,10.42915,15.52832,56.038
"CRYAB",12.88436,16.19849,30.43012,40.39514,18.06417,332.90841,10.76916,2590.20925,21.58066,380.40287
"IL18",19.096624,324.372189,8.882597,259.401647,386.152047,9.765165,7.952715,7.896848,5.279706,4.639231
"NCAM1",6.083848,4.973457,9.028258,5.892569,3.434619,51.692126,8.689707,350.704059,6.128428,227.64562
"TAGLN",7.480981,8.392423,244.193083,9.263243,9.037112,2798.065053,4.665439,13.031267,4.496481,49.166625
"FXYD6",6.46498,3.062589,23.45993,16.954342,8.383934,72.319681,4.413699,69.39795,8.161827,286.328657
"CD3E",49.55097,22.474043,12.890881,9.098184,5.944503,3.105966,351.419061,2.783586,384.669653,2.497022
"CD3D",76.378926,31.892543,13.384518,12.693175,9.899576,6.104508,580.44466,3.873876,584.237062,3.582913
"CD3G",34.946471,12.218071,5.8211,6.029177,4.875226,3.701627,308.69328,1.925267,287.877153,1.824675
"ARHGEF12",12.413702,16.570106,289.131057,18.335926,18.578638,107.749203,9.821247,32.219141,19.101374,53.529245
"SORL1",28.0231,175.03536,14.58596,222.49443,418.26223,21.13888,48.15484,120.87955,59.96772,35.17757
"ESAM",0.6854481,0.9421353,567.9580166,0.7582613,0.5809756,28.9742171,0.3454192,0.5933936,0.7301053,0.7300042
"ROBO4",0.3658316,1.9130497,473.8372768,0.9469245,0.9933255,2.6424987,0.2829403,0.4063315,0.3646053,1.0382706
"FEZ1",4.683273,2.55658,20.526289,8.574391,6.640258,76.315349,4.799286,813.713966,6.715675,219.558334
"ETS1",91.13149,32.38402,391.84755,26.70014,26.63664,130.57251,340.83764,15.09139,360.83543,26.58793
"CCND2",161.01633,83.82938,106.51592,33.55239,39.53359,114.00027,91.64449,55.4514,133.11334,483.9604
"VWF",3.7464488,2.5828916,1556.2941511,3.3053388,1.6448636,5.8155839,2.252276,2.6169034,2.8223986,0.9404233
"PTMS",72.14098,245.31364,390.03011,205.29188,213.36985,677.78196,76.21995,122.44068,71.63222,620.06765
"C12orf57",206.40022,115.54315,286.87635,96.36391,129.23456,439.81862,192.80636,101.9289,245.28,248.93426
"C1R",10.098202,2.278312,22.013614,5.035343,2.104773,423.438175,2.67294,21.673531,2.323985,91.169844
"CD163",68.50371,350.58648,33.73789,943.50094,692.33851,24.25298,19.50793,19.02247,18.65237,11.01582
"C3AR1",20.013934,103.334845,9.460302,197.468701,274.067497,6.656329,10.442771,4.410187,17.769536,3.127044
"A2M",52.22932,205.70395,2940.71166,529.72159,994.64607,283.35922,19.13379,36.97798,17.13994,111.04025
"CD69",385.991418,184.137933,36.804363,96.451654,175.991566,9.578093,668.733825,9.576694,939.842319,7.136891
"CLEC2B",86.43679,199.51276,106.15828,196.48056,153.36534,113.62283,259.2419,16.67727,137.35015,48.53054
"CLEC7A",23.066782,305.748891,16.577143,264.297258,279.065307,8.772072,8.931192,5.263605,25.827351,4.078867
"OLR1",31.999169,152.420404,23.845669,395.194633,623.969668,17.61858,9.826297,10.792534,8.779564,5.856957
"YBX3",148.99246,291.11783,379.96079,326.23009,266.06068,313.02514,69.2279,37.77194,36.7813,158.76111
"APOLD1",15.431842,7.325871,850.469161,4.118657,3.564856,96.82379,12.08782,5.87201,15.167324,10.207537
"MGP",25.096128,10.016791,758.484631,10.34598,10.402894,4480.69888,8.021627,88.029942,6.849786,102.960342
"ARHGDIB",294.36789,694.76887,361.73405,517.95091,537.36946,118.76089,491.14716,15.34989,555.33556,13.70957
"EPS8",19.99896,52.12625,155.08728,71.57265,92.98613,294.32959,23.63655,73.55699,22.32717,42.54892
"LDHB",201.2941,234.1421,254.2099,195.8603,208.9733,519.2224,194.3653,210.3197,339.5079,602.4806
"BHLHE41",78.145545,209.819119,12.076427,179.875464,473.75232,38.690642,5.67238,198.318735,5.863142,32.854487
"PPFIBP1",4.19024,6.735698,240.712507,8.431596,4.168496,165.279988,2.745582,91.299793,4.15389,57.383837
"SLC48A1",9.051709,8.280714,14.911357,18.053172,12.811721,13.104726,2.743689,274.887421,4.168549,22.384654
"TUBA1A",145.8262,302.8675,355.491,191.3144,164.923,1087.4398,164.865,2308.2688,202.8729,3538.8119
"LIMA1",19.3611,47.41659,126.49242,27.75377,28.85932,224.43196,20.89769,85.94899,36.43637,299.95826
"NR4A1",193.33961,284.39999,124.58952,280.78366,416.60639,110.65183,44.46073,20.28999,59.87176,18.62362
"CBX5",52.7397,57.93741,113.91637,47.60393,52.74537,123.89901,38.37752,123.62088,48.40041,220.6183
"MYL6B",41.75174,30.11172,41.37213,36.70327,34.78311,129.92289,14.03682,57.0609,21.81298,187.3853
"CDK4",40.09345,42.27044,70.90869,46.85538,45.03714,112.51975,19.80234,61.91524,29.17293,229.00362
"RAP1B",167.7514,277.8567,230.7278,220.6891,194.9682,202.9516,233.0484,118.126,254.5887,132.5674
"CPM",32.045833,98.261485,81.440408,393.543841,480.699329,126.162166,8.639943,87.434074,11.028667,29.497387
"LYZ",130.2601,1674.7693,87.11159,1498.06466,348.58704,18.39476,33.91913,10.24301,35.47378,19.40221
"CCT2",72.84062,115.7742,170.6558,103.21095,95.3613,181.63455,63.42511,93.35006,73.07418,753.63813
"KCNMB4",1.799319,3.643096,41.682537,4.4641,4.678798,15.685704,1.896896,646.246337,2.403356,57.386254
"PTPRB",0.5515816,0.3500676,374.6301358,0.7612631,0.6453414,2.326324,0.2056953,1.9305376,0.312282,0.7107888
"GLIPR1",87.53402,285.83508,16.13062,221.50154,209.45615,178.1704,96.15446,11.07319,115.6912,35.12931
"PHLDA1",37.89556,35.70476,116.08298,128.54948,90.53982,357.19996,36.54815,68.66326,125.89782,421.19726
"DCN",1.982004,1.107844,222.216942,4.111869,5.963818,4900.997878,1.732451,79.159963,1.300055,14.734157
"BTG1",1115.896,1221.0097,809.7447,1084.5789,843.0005,422.4326,1653.5869,145.3291,2177.7847,316.8705
"ANKS1B",1.3573189,1.2504705,1.9558391,0.9338576,0.7155294,6.9485767,2.6983193,304.3769518,5.4763064,14.935889
"ALDH2",22.906781,259.768922,45.272172,165.8746,165.024051,33.541434,4.039405,27.490617,4.522352,47.951656
"CDK2AP1",9.031319,98.703572,216.522157,64.122179,87.186205,162.96432,7.706717,98.168997,11.845472,223.997558
"AMER2",1.6996916,0.117542,4.1970627,1.8036486,1.083401,6.3591191,0.8620208,716.1870627,1.2528818,42.9985408
"FLT1",2.3655891,32.3033603,1094.1337048,37.4159034,14.0052272,13.8578925,1.1496528,0.4311787,2.5250593,0.7212887
"ALOX5AP",117.12708,765.90783,37.2643,993.35665,1198.9658,38.03937,170.45048,28.25567,214.95066,21.70199
"N4BP2L2",241.2849,249.1507,234.9095,236.5093,264.012,258.7384,257.2965,240.9547,271.8284,210.143
"LHFPL6",1.611841,3.492104,179.332865,3.425847,2.017911,448.27618,1.095783,40.856033,2.558631,71.862336
"ELF1",149.63377,184.69138,146.38509,183.51473,203.36802,61.5343,186.33974,82.62887,207.93483,30.14307
"RGCC",104.53635,425.05951,1715.78932,358.54907,342.03672,76.77686,156.34638,248.15342,213.33025,65.36261
"DNAJC15",104.55313,166.83503,168.23262,132.78414,125.63339,246.63057,60.93002,86.69885,74.00812,122.14232
"TSC22D1",15.39608,16.59258,969.25148,32.6094,21.15767,366.90344,17.72416,260.43964,20.45455,366.14917
"LCP1",174.063659,676.88116,34.161641,375.601053,189.276395,10.306018,415.376408,17.121028,323.336473,6.832004
"PCDH9",19.841061,2.941535,19.47173,8.53069,4.956205,90.463592,5.030539,897.27441,9.976398,302.577127
"COMMD6",260.497,564.4606,212.9193,405.2867,439.0742,453.8062,301.3293,160.304,396.3899,303.7812
"KCTD12",48.12456,431.48143,227.03697,527.41682,567.15183,58.07424,13.67843,17.20673,13.42505,41.41001
"SLAIN1",5.586783,3.126856,6.645539,2.981968,2.374422,11.324063,6.813441,625.643651,8.963793,58.074798
"DOCK9",2.666401,1.064562,420.873324,1.000769,0.599841,7.837771,9.245058,69.85753,12.939306,3.087325
"GPR183",175.587765,592.222435,19.791995,416.503114,440.175106,22.640205,97.059894,9.389536,210.510412,8.582513
"TMTC4",4.114681,4.977413,31.971397,5.092916,4.096784,6.594815,2.673623,237.500502,3.99943,15.684145
"COL4A1",3.843645,2.086797,2542.156402,5.752096,3.961613,1428.9982,1.74427,6.262906,2.483224,50.373049
"COL4A2",1.525185,1.569655,1457.038596,4.508375,3.283678,869.224421,1.611931,6.647502,1.750899,50.632932
"RNASE6",62.836582,299.234498,7.833016,215.06697,224.518644,7.664853,8.075429,5.39134,6.384397,4.39646
"TRAC",90.523622,32.343612,17.166402,11.226302,7.020151,14.372933,383.839249,3.112565,558.327794,5.424941
"PSME1",275.5163,356.3176,141.4281,228.2573,197.5465,202.5456,331.6847,190.8484,304.857,102.4722
"PSME2",246.24863,352.85879,109.38346,194.79334,173.48566,182.73334,200.91674,85.88008,198.5531,94.8514
"GZMH",50.892901,18.214733,6.574437,7.873918,5.403075,3.046688,567.254518,1.85419,38.291902,1.342046
"NOVA1",9.696426,5.833837,108.42221,16.962855,10.45271,156.272044,9.161897,189.248691,21.069117,982.730236
"NFKBIA",700.6084,804.1591,282.1286,1139.2671,1321.3957,393.4494,401.0264,219.5486,799.789,122.6106
"CLEC14A",0.22677814,0.50927314,396.16158748,0.37906603,0.18265334,2.62799777,0.27794878,2.78697408,0.32888833,0.25958872
"MIS18BP1",94.50029,225.26418,59.30023,149.32072,212.86745,53.20288,60.86374,17.23039,58.29029,24.29502
"HSPA2",5.429679,5.512221,15.185358,7.308916,6.588909,39.958348,6.283098,374.871972,7.012981,28.445358
"PLEKHH1",0.8078106,1.9797137,6.2381797,2.9759882,3.5188451,2.7885466,0.4086067,247.5556195,0.5957341,7.5004362
"SRSF5",251.0375,336.1626,269.7111,291.1123,355.7277,258.131,283.7389,244.645,306.7902,210.683
"NPC2",333.79876,1249.74671,169.23928,1749.87828,1921.74097,306.03272,72.94644,187.09901,77.65221,98.52779
"DDX24",202.9811,180.8634,202.9838,167.934,200.1284,192.4647,264.4812,231.8677,285.5307,198.8154
"IFI27",42.31749,28.13881,1630.08406,228.96052,167.43069,267.18983,18.36253,17.02563,24.6266,133.09747
"SERPINA1",25.701445,291.762394,17.867662,351.616687,312.846646,14.640185,8.793874,7.183832,9.52809,7.91967
"EVL",86.89395,118.49526,78.0796,96.96932,159.89231,46.30069,269.525,55.49456,252.80415,54.78973
"PPP2R5C",128.23826,81.18026,69.98767,81.65883,77.28361,55.93399,267.51626,45.69126,229.76962,52.14907
"CKB",19.41744,62.86069,46.41097,51.13731,76.22036,229.4296,17.27737,347.8139,25.15333,1213.6811
"PACS2",8.781786,21.704182,30.960501,24.365552,29.071318,19.064614,8.92909,306.714044,9.304071,21.287731
"CRIP2",5.230408,2.556634,390.940882,3.669287,2.5834,128.083998,2.884773,31.713095,10.902391,99.200173
"CRIP1",257.659032,351.622939,86.280857,108.679188,32.851823,481.643425,321.883692,8.420796,322.381508,19.972053
"CYFIP1",22.538909,101.945133,110.087552,241.473087,441.645677,67.004974,7.236414,26.581145,10.510528,58.264921
"SCG3",8.557003,2.579207,8.721525,4.243731,2.696055,40.051833,3.420215,45.846038,10.618748,306.788112
"ANXA2",119.0377,472.719,481.3374,649.5603,365.0775,1071.8781,121.4162,181.6436,150.5655,319.5014
"TPM1",10.18821,30.09595,339.15723,33.77389,33.40332,1167.31095,12.4891,44.8896,14.4908,109.56072
"UACA",5.009642,9.339497,346.165275,22.228388,24.189057,409.618501,1.829853,27.369551,1.580938,18.741152
"LARP6",1.455367,0.2837287,15.0794472,3.2365797,1.1476893,48.7441633,1.2016625,586.4197268,2.3063252,31.3626601
"RCN2",59.94254,59.45055,124.4163,45.5546,52.09047,159.21557,44.28062,113.69043,49.79353,282.17072
"TSPAN3",49.3086,70.98295,111.82695,70.34346,74.47854,140.2407,19.69822,122.78174,21.75962,308.35
"CTSH",161.933428,488.854375,48.371118,259.969998,261.487642,29.014257,12.181982,7.225007,40.420411,8.845456
"AKAP13",149.78304,299.7606,181.28933,253.3728,271.62059,138.12422,204.0624,18.51056,212.60501,69.69735
"ISG20",546.15069,151.63869,43.4723,40.05513,18.41399,51.62507,296.82979,193.05395,282.01697,21.37559
"CIB1",129.43541,274.81537,87.0545,210.41845,179.07756,164.81837,192.59627,82.20022,230.4636,95.43555
"SLCO3A1",18.325898,37.833038,44.171506,18.335366,6.02137,29.285591,14.10153,254.764149,25.161402,10.443634
"MEF2A",86.29224,341.46019,192.31138,285.36935,401.02929,76.26067,29.3085,91.55622,28.1525,51.52229
"PCSK6",0.4215433,0.3992616,1.9435814,0.9823702,0.4124482,4.0290352,0.6029252,273.3877926,0.2665808,2.5199314
"METRN",96.19215,32.74643,75.23071,43.07287,36.5022,304.32706,38.22095,299.20605,55.39175,1306.96095
"TMEM204",2.0582566,2.7634414,236.5315198,1.4777868,1.9393156,80.6760886,13.4955782,1.3845566,14.8602872,0.4347738
"SLC9A3R2",2.650866,3.174911,649.172088,4.92034,4.114649,32.700531,1.434229,13.137576,2.223152,19.021385
"IL32",143.032915,86.910546,206.312519,26.904961,16.355759,53.119407,904.852224,7.782634,1596.245056,16.410552
"CIITA",34.566005,199.052894,4.748378,62.938622,64.641044,2.385148,7.05376,3.707392,4.157182,2.747423
"LITAF",104.63603,618.15976,48.1366,407.34298,256.94232,87.44084,134.98301,178.82195,96.23344,61.77098
"GPRC5B",2.923723,1.620582,30.166283,3.65485,1.716052,27.935969,1.179264,437.358022,3.043361,88.708836
"IGSF6",18.756526,258.543374,11.546824,240.919282,367.774839,5.630142,5.318399,6.601024,4.885416,3.781224
"CORO1A",255.0296,427.88956,27.40361,294.64462,340.99883,16.30616,543.88904,12.35426,533.68667,13.80037
"VKORC1",68.92466,91.20884,112.29165,142.08076,124.13687,286.33123,30.81588,76.54666,36.38517,130.18031
"FUS",237.7589,335.9935,357.8709,293.2312,267.0009,299.5443,375.0273,220.1134,336.7138,355.4515
"PYCARD",88.989634,383.724871,40.597875,328.391799,362.455361,31.439618,70.317639,10.412217,69.943202,9.590884
"LPCAT2",9.79771,161.718512,30.922652,144.501237,274.875757,8.66389,3.943325,20.357048,3.177514,4.592577
"MT3",30.18888,47.03279,116.81373,139.7384,74.85303,510.55076,53.51808,540.71704,69.63961,3393.63333
"MT2A",208.5963,748.8476,4002.1603,2160.3515,882.3124,13002.0915,557.454,1631.7673,661.2283,4748.7472
"MT1X",50.4475,75.46997,369.80337,631.61569,161.14271,861.64154,103.97146,215.82302,99.79727,1093.21657
"HERPUD1",1748.62354,809.59418,390.19567,511.34084,555.99405,214.42095,235.57307,96.82137,227.98671,71.91172
"CDH5",0.561634,0.3266544,305.6240697,0.5028108,0.2385638,3.5169463,0.1865726,0.3309637,0.4585457,1.9140783
"CKLF",88.32829,560.43993,107.72087,277.94846,304.9015,94.56833,184.66714,57.54502,260.90413,87.91108
"GCSH",25.89451,28.22408,44.07409,33.86753,37.92417,111.74654,11.94876,223.16011,15.52612,195.74158
"COTL1",192.57829,1288.35573,299.14402,752.19879,638.47106,168.1706,335.58047,36.10816,280.32931,141.77633
"CYBA",1558.19591,1662.75112,492.06232,1534.16284,1752.07752,331.36104,685.50999,43.8779,619.73921,44.04431
"APRT",191.18766,306.121,143.79251,220.90491,215.38768,199.6248,198.83649,84.09633,239.03459,117.81708
"CXCL16",28.847497,264.770339,16.853736,293.292532,349.811816,24.441105,9.642051,14.34027,8.37515,24.780495
"CD68",51.67276,239.3313,24.82364,695.54904,598.70396,38.14186,18.54714,20.13151,17.64943,19.09739
"ATP1B2",7.750111,1.791362,16.978633,7.913694,3.727106,109.527509,3.511426,29.439007,4.804337,300.785229
"SNHG29",112.65929,270.71152,210.76237,322.88073,336.3138,532.25012,59.60804,100.97964,95.09979,270.34465
"LGALS9",20.755479,201.840413,51.497767,210.310343,245.725335,12.906343,16.544208,8.823347,19.61619,5.775918
"EVI2B",182.892093,289.662354,11.497864,238.822415,252.999271,9.459505,106.070474,8.022921,97.117305,6.359056
"CCL5",247.700783,97.014156,57.95877,70.260358,135.648236,40.506692,2437.327851,12.786111,357.10616,8.793122
"CCL3",292.7219,902.19555,138.72635,2847.39638,6915.987,290.72578,303.4047,123.58645,142.86877,70.3343
"CCL4",550.21889,606.5864,142.8195,1758.19775,5016.41275,163.45466,3396.92116,87.8666,449.28498,47.65362
"CCL3L1",64.89066,257.0295,65.47106,791.52124,2754.32525,96.08938,61.90552,39.59636,26.65217,20.95121
"CCL4L2",75.8798,209.0457,59.52304,655.94125,2575.03316,99.64819,272.56462,34.58874,39.41061,20.17836
"IGFBP4",4.22477,5.953539,276.317123,24.916303,12.858336,697.174167,5.160719,7.807841,8.154882,13.892447
"CNP",25.08053,24.45759,38.35092,32.31142,29.0052,49.48819,11.61499,1250.58118,16.8617,106.44686
"CAVIN1",1.471885,2.825197,362.678514,12.762416,6.888283,239.482466,2.075036,94.767066,2.999918,48.154721
"RAMP2",2.5361552,0.8529879,501.8139988,1.4938342,1.2779613,36.1810682,0.6893713,6.0543854,1.4631042,35.3663709
"GRN",141.32457,568.83658,303.09469,855.11424,648.57528,148.84173,24.39841,68.4083,27.9283,81.23526
"GFAP",29.73608,35.67219,101.84586,33.07741,33.33607,219.62689,14.53373,125.431,18.86555,871.23613
"COL1A1",3.556074,3.266709,46.124134,4.91174,3.628327,5047.342272,2.453944,20.724414,2.632587,19.435764
