"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"MYL9","  2.6502462","  3.7527036"," 57.9346058","  2.5141321","  4.2488725","262.3054475","  0.5602824","  8.4332507","  1.1544627","  8.0208908"
"SAMHD1"," 22.01865","218.66339"," 37.92766","176.33660","127.98240"," 36.08391"," 81.99428"," 36.57028"," 83.68333"," 14.75084"
"MAFB","  9.672506"," 66.984924","  9.646710","241.319539","224.523570"," 15.999627","  6.719527"," 13.872630","  4.316352","  3.133346"
"STK4"," 84.07945","112.82178"," 36.59137"," 55.61166"," 64.48461"," 24.91698","248.10462"," 40.06330","188.29352"," 29.18005"
"PLTP"," 15.928398"," 23.961733"," 17.318448","280.137156","224.846551","107.285096","  8.625506"," 13.614457","  6.069317"," 59.061687"
"BCAS1","  0.3690801","  0.8367912","  2.4356998","  0.9804854","  2.0213401","  3.4312254","  0.5617212","206.4509961","  0.8919230","  1.8770474"
"CTSZ"," 150.26703"," 482.14176"," 167.18623","1042.15419"," 615.83447","  96.43860","  50.12449","  52.31533","  45.83327","  84.48735"
"RCAN1","  4.539983"," 10.692153"," 33.501914"," 10.963182"," 16.261068"," 42.853988","  3.526705"," 51.259717","  3.224467","182.052003"
"ITGB2"," 75.488695","610.291243"," 32.630741","782.558362","675.068564"," 25.753515","319.350540"," 36.770222","166.224599","  6.246733"
"COL18A1"," 0.6872128"," 0.6748977","66.5687315"," 0.8717324"," 2.6474978","93.6187095"," 1.7545820","21.3223948"," 0.8324652"," 3.6661295"
"COL6A1","   2.876578","   2.727269","  43.171412","   2.401291","   1.977951","1289.111349","   2.474724","  27.405320","   4.439166"," 103.214201"
"COL6A2","  0.7979954","  0.5840330"," 36.2907408","  0.1492503","  0.2653225","318.8287253","  3.5744529","  2.8999299","  1.8378874","  4.1178703"
"S100B","  25.45731"," 673.60444","  55.68628","  38.40851","  78.90625"," 215.93378","  29.06369","2190.48104","  40.73025","1512.65942"
"CLDN5","   1.3363294","   0.3181975","1265.9525647","   0.2852173","   0.5956774","   4.0212967","   0.1800029","   0.9392664","   0.4164878","   1.4997787"
"XBP1","352.44141"," 43.37920"," 32.52088"," 39.31399"," 61.59831"," 43.73578"," 55.54290"," 30.73361"," 66.18477"," 20.99448"
"PIK3IP1","24.966703","21.958273","23.279591","47.036724","42.821246"," 4.195454","97.656846","13.967164","94.843939"," 1.426291"
"TIMP3","  1.1491957","  0.5858366","146.9798426","  0.6583884","  0.2980280"," 72.5475132","  0.7001311","  4.1915777","  0.2551311"," 17.4855323"
"HMOX1"," 61.17683","230.30031"," 65.45124","695.99208","556.72917","110.96438"," 37.81071"," 51.36216"," 15.57743"," 19.46222"
"RAC2","165.5159970","106.7043137"," 13.7233352"," 47.7438587"," 41.0613170"," 10.4455556","457.9084600","  6.3479088","307.9297812","  0.5232069"
"FBLN1","   3.6169718","   1.8865517","  23.2701746","   0.8891383","   3.1886576","1089.9561069","   1.8737819","  24.3536205","   1.6829921","  27.4775975"
"TYMP"," 69.436865","372.040224"," 34.587250","295.025877","260.073757"," 58.895968"," 58.081345"," 19.663345"," 38.814295","  8.178641"
"CSF2RA","  7.8425398","135.4687980","  4.5148986"," 80.1854590","132.8074006","  2.8955207","  2.0954848","  4.8025902","  1.9542542","  0.3263985"
"GPM6B","  30.47163","  16.28546","  92.95085","  14.75225","  15.94588"," 308.72653","  27.28505","2795.27949","  30.72320","1167.68992"
"CYBB"," 36.839725"," 82.410037"," 14.037062","208.244028","207.512821","  6.042800","  4.808590","  7.680934","  4.031141","  1.534023"
"GPR34","  9.644049"," 93.377496","  9.833712","193.911449","300.918619","  7.168087","  4.937385","  5.202388","  3.091814","  3.324073"
"TIMP1","   80.99234","  394.04866","  782.42292","  218.38150","  144.24839","16275.97360","   83.28617","  362.41546","  175.05299"," 1058.38421"
"VSIG4"," 10.396293"," 88.936367","  6.878969","261.542975","304.219982","  7.540005","  6.668427","  7.699242","  5.073035","  2.098650"
"ITM2A","  27.456842","   9.059618","2440.598351","   3.781663","   4.028951","  17.140033"," 301.040066","  60.509839"," 183.877068","  10.594260"
"PLP1","    8.475036","   10.539865","   40.879595","    9.200116","   17.228187","   73.714894","   11.530687","21270.828771","    5.267341","   53.046032"
"TSC22D3"," 926.35232"," 787.96720"," 561.02317"," 489.81323"," 626.11135"," 317.98107","2057.19012"," 198.26233","2026.71088","  72.74440"
"BGN","  0.4729504","  0.3855163"," 95.9232424","  0.2357838","  0.6642084","373.4825644","  0.1871236","  3.4213758","  0.3269727","  4.9033310"
"RPS4Y1","194.1692","176.1290","263.0012","153.1542","217.0517","175.1526","480.6291","150.2182","598.7469","298.8915"
"SEPT7"," 66.86991"," 81.39626"," 63.01820"," 55.84926"," 46.11728"," 75.68359","227.53568","494.43079","135.26438","651.63747"
