"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"F3",2.7517586,0.8060009,25.2341976,3.9080601,1.7121858,213.5298935,2.0469611,21.6302297,2.2434499,81.6732301
"CNN3",13.86088,4.697945,184.924052,11.752264,5.574798,344.262271,8.557759,82.18469,10.18443,312.736355
"PALMD",0.06661058,0.14054597,125.64753308,0.18778727,0.10544784,7.56498553,0.22102401,0.39406535,0.60496566,2.07493821
"SORT1",9.181946,57.103442,473.425934,70.181976,98.191731,107.494952,8.791872,881.778007,6.035126,123.000234
"CD53",163.87211,313.37407,25.488208,317.59246,347.253656,12.67844,333.123365,16.981858,318.956002,8.377228
"C1orf162",28.594877,384.761005,18.149336,258.872229,204.474076,9.564675,24.088757,9.473909,35.060285,6.248171
"PTPN22",9.7369788,17.2257312,1.4298673,8.9994481,6.3303508,0.8245728,70.9964908,1.9392397,50.7263341,0.7225931
"OLFML3",1.469886,26.790138,9.814082,44.323527,98.914576,93.180787,1.924217,5.534446,1.398586,2.880983
"CD2",45.2233,28.714808,9.484841,8.772678,6.41136,4.193673,819.37586,13.131933,681.85128,5.607142
"TXNIP",634.06951,669.78826,139.46176,425.47399,279.43549,141.85031,822.42111,64.82377,1120.98966,106.69266
"FCGR1A",13.921319,140.055126,8.40313,244.263208,439.806484,8.774227,9.455765,12.316608,7.293271,5.374655
"PLEKHO1",66.03434,216.7964,75.40815,123.23691,157.97486,48.56647,78.5855,16.00539,69.28127,63.63289
"CTSS",195.91917,593.56002,91.30733,867.80453,640.10943,37.78816,155.12887,22.29123,127.01012,16.99806
"CTSK",0.9424809,1.0846743,6.9212348,7.2848115,2.2583403,132.0636526,2.4821425,6.2148176,3.1213969,12.1052925
"S100A9",171.71901,358.03583,182.28925,3107.08527,711.4597,43.0659,110.77633,44.74352,125.05733,32.38383
"S100A8",80.75191,124.96915,86.97135,1730.10383,388.76603,30.46655,54.84245,28.6361,68.65601,17.67558
"S100A4",329.46263,1723.60331,99.51199,2165.90064,1162.8314,202.23553,1353.10569,80.6647,2860.20889,68.35755
"S100A16",2.346719,3.019567,257.38178,13.536504,4.738522,202.680118,9.046388,124.522153,11.326905,319.152945
"S100A1",2.485443,4.725474,7.528066,15.489569,34.776137,39.375917,5.551628,1025.607578,5.384923,78.048439
"SYT11",3.345671,6.242528,28.339565,6.95446,6.683081,21.760845,10.030819,215.307959,8.447508,79.495556
"C1orf61",32.37655,16.89485,131.46734,44.56975,29.62694,528.58842,39.48968,358.40848,62.49565,1933.18447
"HAPLN2",0.1151558,0.8492448,2.3334117,0.8090119,0.3548162,2.4467859,0.609894,456.201196,0.2675639,7.8161195
"BCAN",10.997515,5.274149,35.626103,9.009013,5.955638,119.244777,10.171382,124.030312,14.915609,747.240052
"NES",1.9932462,0.7298649,35.9818911,2.0894773,1.1536889,35.3794597,1.6537614,12.7172668,2.1290397,74.5470203
"FCRL5",53.85505886,2.06801723,0.07156093,0.01831114,0.02237198,0,0.06625626,0,0.06996585,0.03508652
"MNDA",23.580287,316.646282,10.299733,249.739547,230.362191,17.629723,10.24748,9.787027,8.521089,4.236385
"PYHIN1",7.5219789,1.8588505,0.7049412,1.0109283,0.6533335,1.1130567,109.2320978,1.6782763,52.0657738,0.5864628
"AIM2",64.5439308,26.0053197,1.1719114,5.0780144,4.5154813,4.0554518,18.0070232,0.4020211,23.2079344,1.4469536
"FCER1A",2.52425338,136.1652326,0.22856585,7.0041805,0.70527899,1.11075428,0.51138475,0.33043854,0.51618502,0.08374944
"CD84",32.472551,110.863175,10.975593,175.119116,236.672566,8.615712,96.926533,9.73166,69.891131,4.094804
"CD48",86.665975,94.980517,4.341439,36.617995,16.322173,1.893452,209.38142,2.830734,190.201579,2.452068
"SLAMF7",37.3372174,46.2475059,0.4914556,3.5727765,1.2043737,0.1532457,44.6146843,1.0515562,6.4512014,0.1831867
"LY9",33.5566214,3.13598085,0.03679937,0.78088216,0.27547759,0,23.0268066,0.35667253,13.9567199,0.17861156
"FCER1G",117.62294,1000.70404,98.28938,1825.26429,1962.13113,85.09693,163.87338,70.52135,60.2308,39.06949
"FCGR2A",24.22559,292.61808,29.38232,441.88147,459.0579,27.69773,17.04641,18.0873,11.75918,17.09667
"FCGR3A",13.530182,123.820357,10.952396,235.115778,330.573944,8.716155,32.88534,10.802994,8.214761,5.004532
"RGS5",3.748567,2.653776,574.969631,1.603122,2.845863,1044.229114,1.468015,6.532056,2.173728,5.007644
"CD247",13.1405161,2.936255,1.4527392,1.9144023,1.3601725,0.7631316,184.7403039,1.8179717,136.4608027,1.347427
"ATP1B1",4.934076,18.624973,12.659798,17.624319,25.179016,16.31939,9.049517,440.248584,15.608121,46.003927
"PRRX1",7.718174,0.660032,37.988922,4.228543,1.701969,361.035256,3.952029,24.877261,2.925882,133.124014
"RALGPS2",199.261219,20.08698,21.655454,14.073656,20.268846,10.484982,3.941432,7.267519,4.803692,21.754126
"IER5",57.64832,126.41264,29.95585,104.26997,103.48545,16.96993,58.15997,14.69114,51.93798,21.69212
"LAMC1",10.946793,1.567259,337.963526,5.683963,1.883073,188.763524,1.240086,10.668525,2.094284,37.906554
"RGS18",7.379422,147.810332,3.445932,76.794612,74.595619,3.136958,4.005615,3.202407,6.001069,1.570676
"RGS1",424.76032,1677.06381,133.04984,1321.3614,1960.81095,81.0544,937.60955,82.58495,1124.69106,41.97085
"RGS2",208.27143,558.51911,57.45253,465.31174,363.48672,77.6924,224.1731,38.0515,211.20587,44.93214
"CFH",0.5272007,0.4914612,107.4207076,0.9679317,0.5365836,129.9065773,2.2085442,6.3949386,4.700484,5.2123528
"PTPRC",226.25115,457.71434,40.05804,333.40771,351.39115,17.56887,1157.63781,32.25878,849.87009,14.0233
"PTPN7",34.376555,32.055243,4.744637,25.052867,21.454049,2.951022,144.08742,6.691331,126.270179,4.245721
"BTG2",192.25276,156.20372,102.5094,154.6137,300.11725,55.42378,158.7486,76.9541,179.85203,50.56867
"LAX1",12.1842245,0.8967931,0.3766703,0.2893371,0.2410958,0.1705995,14.2817662,0.2087214,16.1531471,0.1705746
"CNTN2",1.560947,1.5586497,0.7360799,2.0067114,1.71355,5.5413476,2.8176058,924.8826761,1.6933791,9.3766877
"CDK18",1.403207,3.244111,1.920601,6.444328,6.5076,6.874771,1.864878,411.536912,1.00675,10.623082
"CD55",72.523186,56.343102,58.479141,51.553993,28.823357,13.476541,51.794353,43.194057,53.191423,2.820295
"CD34",0.06630612,0.1612186,106.87676574,0.12087657,0.14306474,1.4381099,0.66254962,0.08012039,0.37754409,0.44541669
"TRAF3IP3",51.390067,31.491765,6.61676,19.103597,23.250919,1.710266,183.523936,5.945732,151.308266,2.251228
"AGT",1.01793,1.311132,4.81737,2.906247,1.924361,34.835611,2.600904,27.506934,2.582792,193.763118
"NID1",0.15067354,0.05919237,32.74525805,0.17650875,0.10799843,52.2223326,0.16716311,1.07549749,0.21335832,2.85516034
"SDC1",27.80308969,0.04413172,0.4935894,0.20864786,0.11677979,5.49372137,0.20437763,0.89893775,0.43522732,4.24183858
"CRIM1",5.388271,4.067181,580.679033,5.197426,3.994739,74.036133,19.33381,17.954312,11.856054,31.639687
"CYP1B1",2.681711,6.155526,20.215193,29.974353,6.020894,910.738014,2.762748,14.621468,2.025273,4.393245
"SRSF7",260.2487,281.1387,142.9721,171.0251,202.0441,127.5834,782.9393,175.642,586.6659,206.5232
"ZFP36L2",140.19514,134.66492,69.62381,112.28137,143.55706,47.73206,411.35011,50.52066,400.97041,77.22543
"EPAS1",10.933114,3.984263,1562.11862,29.346699,11.585382,259.462185,11.075413,11.261179,15.507487,54.179475
"SPTBN1",9.745621,2.194838,251.693648,4.486057,3.364963,71.272128,12.153993,107.787392,11.731729,53.980422
"REL",21.976591,46.500475,6.453984,27.105581,30.850047,2.651847,27.083153,4.511255,21.427656,2.973174
"PLEK",29.495114,140.190965,6.824866,127.90455,134.932734,5.080461,51.288034,4.084165,10.08163,2.788263
"CAPG",87.2007,363.0652,23.54946,480.28751,466.19022,46.81593,98.94579,22.732,116.35868,32.88094
"VAMP8",107.40624,466.93396,56.82601,494.89255,493.85875,51.12971,236.88525,25.01945,231.17307,14.90757
"CD8A",8.7926933,2.4886025,1.7054766,1.4011492,0.7814754,0.3105192,160.000536,1.9323171,19.1714371,0.7085281
"CD8B",13.4083205,5.7054298,1.2489113,2.1157179,1.7940915,0.8653094,326.6385721,1.6778459,37.2155462,0.9685283
"IGKC",173422.77881,1161.65375,463.75344,151.26257,83.74231,28.63394,494.35137,42.8149,476.94802,36.00406
"MAL",2.8815054,1.7831383,0.9557333,0.9539151,0.6960294,1.9415292,5.0179925,397.8836026,60.1048717,4.6365902
"DUSP2",127.078989,146.019444,18.999614,84.529858,105.175987,12.671692,602.905219,10.810511,264.298438,5.293887
"RNF149",61.37344,148.84917,37.83404,234.73895,187.45787,34.02164,93.29533,50.92627,106.34451,18.59002
"IL1R1",0.8846221,6.1933665,15.5419119,6.9101424,0.981755,71.6069765,0.8348466,2.4993003,14.9088334,1.8780608
"FHL2",0.2153982,1.192747,5.7350692,0.3962555,0.3168734,81.7932968,2.2908138,2.5086688,1.3584908,6.1838098
"LIMS1",56.27174,321.71094,349.98933,534.33065,502.07324,217.21015,123.77562,83.48165,180.32674,112.50109
"BCL2L11",90.73958,86.45916,23.54869,33.88481,26.20179,17.2855,68.12313,12.4064,67.42348,20.74637
"IL1B",39.62679,491.56004,82.29397,1110.58771,1428.28836,56.623,43.23371,34.42405,31.79079,21.19601
"BIN1",19.015909,35.050934,14.546427,55.105255,143.705909,15.879778,49.710827,168.664049,35.272724,12.95078
"CXCR4",409.11432,358.97145,57.32265,213.53942,189.67008,18.3272,1029.91695,21.50388,831.53196,14.51685
"ERMN",3.4668269,1.1255628,3.0075847,3.8872283,3.0551834,3.86528,4.3922178,1299.0217576,3.3595083,4.9280578
"CYTIP",185.142301,159.864687,12.420622,95.447129,53.13537,6.147457,472.895817,11.187621,502.348263,6.901301
"COBLL1",98.1016085,4.9429828,381.353628,1.3358943,0.61653,100.9556312,0.3676319,3.8286469,1.0368422,9.7452569
"NOSTRIN",0.01826836,0.34134795,171.76075733,0.16482128,0.14551036,23.19212493,0.04426699,0.18114584,0.4308507,0.53980883
"ITGA6",6.938487,3.078571,107.352974,8.505939,11.159105,3.04415,5.264729,5.09453,7.99234,10.011544
"PDK1",64.01251,17.64793,28.29684,32.23002,19.46284,16.55212,18.91882,44.65462,20.50185,19.87741
"CALCRL",6.883032,21.028717,764.151484,4.960063,1.369513,56.664146,1.976273,6.35716,2.812689,48.846512
"TFPI",3.093368,2.649037,110.681275,12.879995,2.232631,263.692071,2.105607,8.446463,3.187877,50.5428
"COL3A1",0.5022435,1.1365222,45.1535242,2.8070823,2.7246236,2317.127846,1.8535365,14.2454434,1.1477846,9.689457
"COL5A2",0.2133712,0.1637873,20.1343728,0.3771089,0.2902614,97.9694503,0.2673164,1.5206558,0.3232599,7.1796449
"MYO1B",4.0305052,1.250939,303.3173747,0.9036747,0.6429981,119.8393074,1.4887388,1.5877517,4.7216331,2.4094277
"SLC39A10",23.49035,38.942,450.227,27.30017,34.12145,27.27569,35.83998,16.90684,33.64982,49.62074
"STK17B",203.85748,349.4458,28.27015,169.83433,119.33914,42.7054,527.70686,20.61413,610.22445,34.24269
"CTLA4",16.643976,16.927795,5.002977,4.332253,2.685962,1.704239,78.467162,1.999673,447.046667,1.959732
"ICOS",3.171918,0.9765504,0.5105367,0.4585326,0.235735,0.3401374,20.8118079,0.243025,45.1068919,0.2050789
"MAP2",13.075299,2.713372,43.141392,7.826007,5.353459,74.467112,8.208035,56.709843,15.044918,414.614652
"FN1",11.10493,71.77363,192.56491,281.52357,119.7641,937.46277,12.79581,20.04478,10.12062,41.23004
"IGFBP2",17.26129,20.47875,177.73689,62.06263,16.90145,1421.36821,100.91923,208.46696,65.67211,2145.38571
"IGFBP5",9.267379,19.99045,147.493528,37.371818,11.361213,2649.982052,20.908884,147.565674,39.725349,1328.562667
"SLC11A1",45.20562,124.68769,34.41001,408.98162,426.88314,20.28377,18.78357,31.7484,14.86574,11.44388
"TUBA4A",103.605619,26.91984,27.594155,12.018286,3.729717,10.723692,378.215744,7.743426,267.924303,8.77437
"SERPINE2",5.104783,1.141471,19.904263,3.218852,1.551603,53.618691,5.790455,54.381331,10.639029,202.202415
"ITM2C",172.035,32.71133,36.22734,17.49436,33.79256,222.83984,323.33422,73.84146,49.19189,279.42336
"EFHD1",0.7470909,0.1572158,12.2319353,1.9756465,0.4535676,27.7166121,0.9512019,548.6329322,0.4336799,2.9976666
"COL6A3",0.02513898,0.02960525,1.69544291,0.24638525,0.14912996,109.17795501,0.51641958,1.42275131,1.28031955,0.59836801
"RAMP1",6.133123,38.176447,38.53584,27.840308,68.186788,151.643342,10.507932,57.394093,11.785871,382.75435
"ANKRD28",82.61432,29.07352,99.06114,48.13805,21.63555,76.076,36.93786,114.3202,76.38829,35.59661
"OXNAD1",6.399875,4.021133,3.964227,3.396675,3.550872,4.299287,105.632668,6.52587,101.255099,6.770861
"CX3CR1",2.0307708,27.4616814,3.1890761,24.4105857,71.9216434,0.8088263,4.3670468,1.5465798,1.0019183,0.5977956
"MOBP",0.4428672,1.4919387,10.6049274,1.9838366,4.9863034,4.4999902,1.8812468,491.7041334,0.6842136,5.19413
"HYAL2",2.109239,7.494842,399.742901,10.566696,14.25212,26.076903,2.88321,12.660118,3.915776,44.7551
"STAB1",8.125658,18.485001,45.287398,109.629263,90.284239,5.253276,5.915267,8.251237,4.877819,2.857853
"PTPRG",0.9879258,0.3669887,122.9127884,0.9684983,2.5536969,23.6390639,0.589154,1.8850484,0.6832718,15.9595933
"CLDND1",37.02989,46.4187,91.69408,43.83263,40.97295,81.9182,177.08506,2185.99632,94.07079,120.31701
"CD96",11.8517918,2.4259566,1.7924939,1.2491524,1.1133715,0.8880837,122.3223587,2.5409542,87.1448572,0.8988437
"CCDC80",1.50954,6.810304,61.686,3.772615,3.03937,226.367454,2.799183,12.71094,3.584282,85.066428
"ZBTB20",143.8994,52.70254,398.04319,74.64224,71.77651,322.60506,167.80254,792.99678,164.05379,648.79378
"GAP43",6.789149,5.637111,29.633087,12.873192,5.343026,188.371877,8.366817,50.367481,13.197414,454.866716
"FSTL1",2.008896,2.761363,432.701388,2.835954,1.868145,560.205881,2.972449,10.510067,3.822672,50.134017
"HCLS1",99.945251,356.050699,56.998033,278.650769,302.683351,15.190862,205.239448,18.644267,186.710545,7.129587
"CD86",14.786635,110.009102,3.37387,72.084222,85.592488,2.233092,4.06473,2.726485,3.007846,1.497311
"MYLK",0.5194505,1.600142,19.7927709,0.665189,0.4278704,45.0915951,0.86329,133.7494341,0.7629328,5.461014
"HEG1",4.194196,6.825577,345.427579,7.607494,9.901603,29.232373,17.404709,68.349018,9.665812,18.557748
"TF",0.8320236,2.2345054,16.6047048,6.9178074,2.8801591,20.3714782,3.5442241,3817.728588,3.7624955,29.7937562
"RBP1",7.307819,3.588895,222.143507,14.272384,6.051755,231.717683,8.206747,136.281874,12.272591,398.674481
"TM4SF18",0.05151032,0,717.67698751,0.47510387,0.32057818,9.82748502,0.30310096,1.05560495,1.16375474,0.64061229
"TM4SF1",0.8825371,1.1133021,334.738604,2.3586179,1.1437876,52.3426336,2.6328221,16.2466753,3.1076015,75.1606041
"WWTR1",7.473106,2.059818,485.461011,5.523824,3.439351,211.600833,4.090953,44.496795,7.137717,97.142516
"GPR171",8.776646,13.21075,2.407603,2.791027,1.344556,2.778562,114.163378,2.022714,172.781399,3.612217
"MFSD1",36.64186,189.02695,78.7997,324.86659,296.24864,49.22292,37.23223,59.31697,32.59502,44.51957
"MECOM",1.39865132,0.06692736,142.77887615,0.11386229,0.10915802,2.17340966,0.07519304,0.06967789,0.11679545,2.0156862
"CLDN11",0.6936251,1.6602899,5.8412934,3.5958433,2.0539083,175.4634071,1.4619818,1519.4040125,1.3527128,19.9686051
"PEX5L",0.01449332,0.19170769,2.01499016,0.2873091,0.15118888,0.13335206,0.22127899,188.28421324,0.15442975,0.63954059
"SOX2-OT",2.626291,5.594756,26.93374,9.519407,6.548834,42.622475,7.178855,1043.520282,11.740775,443.427753
"SOX2",7.264156,1.820722,19.972046,6.507428,2.676314,58.518614,6.189808,102.7493,10.419199,332.406382
"ST6GAL1",174.54804,100.08642,137.50574,133.44252,329.96227,17.83105,44.53956,15.34058,52.1245,27.18864
"APOD",14.345733,7.881439,203.644257,12.475639,17.388396,6672.855873,9.561641,919.495512,11.942589,479.417698
"SPON2",13.414422,5.178481,13.367469,4.888985,2.465314,312.558079,124.429818,7.938373,43.865783,16.390614
"CD38",30.655564,11.078762,1.648913,3.653315,1.141567,1.271011,31.620211,0.96819,20.950342,1.478628
"QDPR",8.890928,16.386844,22.419002,23.343169,20.868324,34.426545,16.134976,1623.320977,15.48519,75.48993
"SEL1L3",136.497416,65.311237,18.121754,20.586831,15.19086,17.124431,57.975203,5.079892,53.362997,19.252108
"RHOH",110.987316,80.000407,7.310643,42.791224,30.878114,4.309362,263.325838,3.704466,325.445641,3.372268
"PDGFRA",11.687852,4.985631,18.984156,19.165242,5.426682,170.736784,11.744388,67.035496,26.280759,637.07522
"KDR",0.00552875,0.1104567,191.43940995,0.11400894,0.06478649,2.23712154,0.13346515,1.31383741,0.05922945,0.23348205
"HOPX",41.96452,23.71966,254.60583,17.22305,14.27989,191.25401,103.90789,41.47883,62.42774,394.51635
"IGFBP7",9.216575,32.848244,4286.549481,18.673903,11.066997,2926.415197,17.05474,36.020559,12.45507,211.379381
"CXCL6",0,0,2.523563,1.6169803,0.7157066,334.3056854,0.399978,3.9511204,0.3091074,6.9003461
"AREG",177.716764,1105.654343,43.51147,781.910902,81.316318,94.164203,353.3394,12.029552,459.861755,6.434017
"NAAA",12.900345,108.386473,14.087388,31.930791,30.959923,9.662893,21.024297,6.602451,24.176715,8.409086
"CNOT6L",27.69271,26.35657,68.73828,18.91377,16.95495,12.68274,123.50573,19.56175,105.38998,17.41527
"SCD5",2.876142,2.615839,17.914104,3.553376,2.633249,45.872648,4.520931,262.079554,3.960375,155.936499
"PLAC8",82.952743,134.184376,5.7553,23.149496,36.51005,2.513519,45.046195,2.834329,36.527966,1.422469
"SPARCL1",18.18946,15.63999,4447.26177,37.93296,24.72647,2575.48452,23.46859,118.69671,28.22939,1087.5555
"ABCG2",0.6653933,0.3615454,395.745466,0.6038088,1.3041363,6.4009518,0.3588033,0.2478376,0.7236054,0.7672923
"DAPP1",23.7105011,46.808711,1.1534737,9.8337929,8.6900523,0.3276325,6.9840058,0.5793667,14.5593761,0.3553551
"EMCN",0.12414309,0.07720064,384.3131196,0.34858525,0.28299756,10.71069187,0.31182809,0.32492832,0.41401775,0.33138731
"BANK1",60.20997763,7.40152512,1.83731692,0.64285891,0.2868819,0.23498099,0.14588306,0.05322152,0.25372586,0.38877037
"UGT8",2.5612041,0.3007472,0.4928144,0.3867509,0.2352275,1.3422419,0.4953196,221.2296205,0.4562274,9.5588148
"SLC7A11",1.0176492,2.9780394,55.7279611,1.022314,0.2336019,8.0115477,0.3310695,1.3360575,0.325926,3.1188741
"HHIP",0.6492548,0.6416166,4.2163977,0.6795212,0.4234034,3.0957707,0.3495708,403.4312652,0.2470501,3.6730463
"EDNRA",0.18045127,0,5.71617188,0.09394714,0.09985341,62.44191843,0.161348,0.67182417,0.05773284,1.61155706
"FBXW7",34.00774,15.20365,22.32653,13.35631,12.04714,13.93852,25.80955,14.00054,24.40234,18.83445
"GRIA2",8.9053821,0.5099798,6.9284374,3.8893315,1.8643629,35.712589,5.2276606,118.7276741,11.9186366,324.4821556
"TMEM144",3.622046,25.28714,10.873352,33.157818,39.679337,7.874248,1.742621,1296.476574,1.647384,9.819582
"MARCH1",159.381696,329.881134,19.101688,264.619558,234.082555,12.772489,11.324062,162.732182,9.726202,26.489525
"CPE",11.207097,5.879021,194.465251,14.389232,6.55318,500.170175,12.958072,64.93593,17.46751,387.781254
"SPOCK3",0.06726319,0.16589671,15.41289799,0.62618063,0.27836245,1.09962055,0.12627878,278.36453561,0.13120933,0.88138566
"SCRG1",4.728069,7.405693,8.428098,6.851813,5.042315,32.474384,4.847183,80.749847,7.378104,218.791528
"GPM6A",26.160066,7.653314,48.770111,17.814735,9.262314,144.86805,17.51272,114.950348,31.638909,989.756945
"SPCS3",114.5895,76.09105,137.73498,86.03012,76.38547,52.37284,81.44972,81.54655,76.35877,58.63839
"ACSL1",7.196971,32.573245,8.086049,80.902846,56.58161,13.319548,5.382187,33.947594,5.870319,3.447434
"TPPP",0.02728752,0.00943812,0.18118995,0.10374878,0.07304347,0.25736219,0.11898913,77.19168722,0.13762589,0.74666772
"SEMA5A",7.088235,2.197953,29.117141,3.859443,2.382339,98.333294,4.779369,91.687279,8.559084,256.167512
"BASP1",93.246929,305.211955,21.509021,136.613371,146.891499,58.292185,8.804592,10.823207,10.185163,67.7391
"IL7R",132.52173,196.41131,27.03308,70.19016,40.12337,17.45934,705.25207,10.83102,2814.15706,12.02018
"DAB2",26.64517,111.06556,332.35827,435.80048,367.55242,172.0655,19.22571,23.97206,11.52808,13.55212
"C7",0,0.2934011,15.0654226,0.46571,0.8658869,439.8855373,0.2829795,20.5562461,0.2989853,0.6438189
"EMB",36.275477,35.136355,5.492842,45.126443,49.240424,3.085628,169.852863,5.058049,144.841078,2.153455
"PARP8",38.05431,37.71041,18.56716,40.6745,39.40265,23.97902,436.74445,18.61089,265.03979,26.26416
"ITGA1",0.9745711,1.0098771,351.8652741,0.8581518,0.7283004,153.4280314,61.8711557,2.037774,10.3235647,2.1174697
"GZMK",70.125574,24.162299,14.460759,10.863167,5.927272,5.312838,1474.634745,9.630083,161.071673,3.397224
"GZMA",68.07778,23.945707,13.058104,11.143017,7.283608,8.308174,1508.530265,7.163019,270.502367,3.393688
"GAPT",46.6362229,135.3656582,2.2393798,53.9141227,43.9150471,3.4099355,1.8748432,1.0869158,1.1375852,0.8718341
"MAP1B",17.949098,5.500098,169.084318,12.054465,7.701571,331.768775,13.207318,431.573381,16.518562,286.342601
"EDIL3",0.3543729,0.1063237,17.3316031,0.5156102,0.2475103,15.7620163,0.1673297,325.0069842,0.4137677,2.915975
"LINC00461",7.851371,4.650894,23.453678,7.79688,4.123249,72.222367,6.287431,70.682374,12.716454,364.387138
"MEF2C",244.14345,423.96504,273.30784,374.21137,633.81123,157.23289,17.79169,27.2896,16.73782,60.07951
"NR2F1",10.978599,1.559246,65.53577,4.573981,2.513257,433.233285,5.194179,35.943019,9.980486,206.666605
"RHOBTB3",20.18306,30.73687,72.29615,78.67981,60.72016,338.53111,20.12487,453.50089,29.16349,586.64025
"TNFAIP8",71.418475,78.255965,9.788278,38.734797,25.118748,12.333545,112.837991,4.338064,121.068227,3.188676
"SLC12A2",2.407207,2.537969,37.143025,2.207803,1.936368,19.055516,3.811573,130.874227,3.542494,9.171988
"CDC42SE2",146.20974,166.4145,85.7899,90.26312,84.52287,45.40067,413.73529,188.87164,323.60818,66.63027
"IRF1",183.64748,104.39399,86.40413,80.14892,52.54837,58.13703,415.5813,231.18221,324.74507,33.94859
"TGFBI",27.81537,126.86896,13.98526,496.44106,222.98923,157.66316,18.54769,15.92034,14.92406,24.37988
"SPOCK1",0.4874006,1.4616184,9.3833312,2.8900381,1.3151223,37.4846624,1.6977442,610.6786849,3.0776752,77.7452523
"MZB1",834.7866055,3.8052027,2.8269845,1.2232065,0.4861605,0.5504195,22.5396945,0.8123293,27.7713921,0.5708631
"ECSCR",0.05608257,1.20140318,890.54068478,0.98903894,0.78134075,9.16442956,2.6844034,1.11243422,4.77305396,1.27507106
"CD14",51.27261,318.05706,37.90611,867.70453,1032.77497,32.40329,30.30896,33.98908,28.70877,17.42855
"CSF1R",26.584859,255.808623,25.895586,334.076365,494.939798,16.406566,12.75281,17.293261,10.130567,7.400791
"PDGFRB",0.2192188,5.2162622,43.2885362,0.9553371,0.8865527,386.9769654,2.5083321,5.1893319,0.5002392,9.5482986
"CD74",2113.2898,11682.3962,514.725,5219.1584,6667.2126,250.1561,903.3893,270.8313,547.6289,133.0162
"SPARC",18.80295,17.01428,6933.15267,60.66267,36.4583,3162.0879,27.93745,536.46062,33.01356,630.71849
"HAVCR2",11.437914,142.316118,14.003374,157.530833,211.903508,6.671282,52.21116,9.795245,33.293276,4.133357
"ITK",8.410174,3.427095,3.817331,2.115939,1.279833,1.527772,111.339255,2.39016,145.530323,1.78527
"LTC4S",31.922198,201.038024,27.026685,204.170535,362.842131,13.631275,18.718229,12.225341,30.033487,8.654728
"IRF4",64.2151978,23.1579468,0.8007581,3.3568365,0.7444996,0.2556206,38.6415642,0.8538462,48.6054321,0.6086565
"SERPINB1",57.29276,323.34226,103.13781,262.20664,216.54855,53.28783,123.74618,156.07812,171.95281,22.70602
"TUBB2A",11.88852,10.34429,25.6773,17.61939,14.27208,99.53261,21.71084,62.54807,20.98674,209.62023
"TUBB2B",11.895074,4.713949,24.381833,11.439447,5.908741,134.930883,12.250708,192.98129,20.691704,601.853722
"LY86",55.703897,185.902736,13.169183,152.767748,243.199421,11.312544,6.150492,7.357774,5.550763,4.010659
"TXNDC5",60.115297,2.246723,20.938954,5.34847,5.042356,28.139478,1.460664,6.134206,1.535192,8.459642
"EDN1",0.9841413,1.1886638,420.2151158,3.3363259,7.9995324,1.9334397,0.3763076,0.2087526,0.6144961,0.8061512
"CD83",87.302089,130.20275,13.960389,109.440855,167.468696,9.309156,15.516508,6.630567,15.762294,5.56162
"SOX4",17.762978,15.774706,103.081628,12.967164,11.398008,61.370829,7.985428,38.776722,12.094844,203.981475
"MOG",0.9706064,0.4649363,0.2850329,0.465556,0.2881304,1.8994471,0.2902808,350.3152741,0.2503524,2.0646819
"HLA-F",71.85004,87.99559,57.95107,58.87762,66.41,27.06136,363.30615,88.92019,219.01717,23.29733
"HLA-E",474.6158,624.1058,1352.2713,672.0283,895.7837,224.4746,1353.6643,342.873,1038.7474,110.8211
"IER3",54.89544,230.3923,67.96743,463.47282,589.38762,112.75312,47.34053,24.08802,38.25385,17.3174
"LTB",345.181141,247.720632,18.64928,18.41296,11.529709,6.285908,254.874507,4.89792,1345.382856,5.245779
"LST1",38.29432,646.29167,30.92683,426.42838,495.64016,25.92929,32.81984,22.71009,56.09628,25.10884
"AIF1",85.34252,1252.25774,79.82419,1327.59092,1588.53715,59.29107,81.10636,57.63867,54.85877,34.9986
"NOTCH4",2.1569461,3.2316278,118.2240003,1.1389669,1.7958784,2.2801323,0.5043994,5.0096426,0.5835323,3.0258056
"HLA-DRA",1158.87179,7924.56494,191.7618,2794.91883,3290.97465,120.43241,300.56777,106.0939,170.35786,67.69377
"HLA-DRB1",670.80147,5033.24583,140.06626,1564.64604,1670.89254,58.52892,444.42561,55.27306,215.78309,32.42893
"HLA-DQA1",267.117527,1830.583425,25.332081,301.303397,310.138307,9.025147,76.811922,7.269257,45.464213,4.944437
"HLA-DQB1",153.314283,981.625014,25.025928,295.014215,344.738579,12.330921,70.280235,9.485427,40.081434,5.363966
"HLA-DQA2",15.2911903,93.9674866,5.0481786,24.3776761,42.1520631,0.6598441,8.8757599,0.4640625,1.1498874,0.3590877
"PSMB9",134.66769,255.37042,73.55123,110.5333,100.659,84.76518,504.97686,187.08652,310.32111,77.38013
"HLA-DMB",63.613663,216.373212,13.098593,153.068598,222.844147,6.922015,24.623861,7.231733,9.474315,3.552508
"HLA-DMA",131.76891,687.86179,32.0727,401.14415,526.02612,16.74252,83.65574,18.59958,43.37347,10.83605
"HLA-DPA1",513.21515,5332.28199,122.58998,1513.38873,1919.86045,70.92239,310.48506,54.33735,141.69974,39.24146
