"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"CD99","158.5004","134.7053","464.0463","311.4021","338.1130","577.7669","292.3171","103.9743","214.6919","387.2267"
"GPM6B","  31.94198","  20.63704","  79.87759","  22.28028","  25.59632"," 383.69367","  20.68863","2166.63611","  26.11985","1485.17390"
"SAT1"," 914.0040","3303.0539","1166.6692","5477.6660","5809.9170","2431.7139"," 505.1991"," 240.2173"," 362.4313"," 268.6107"
"CYBB"," 78.699250","193.916622"," 18.429392","556.472803","594.041875","  8.376656","  6.759970","  9.669646","  7.506722","  3.184961"
"GPR34"," 29.531016","209.887616"," 11.186556","575.285655","860.158020"," 12.159218","  7.230608","  9.407206","  4.804260","  5.570952"
"TIMP1","  112.1298","  487.5117","  747.1664","  238.9497","  168.5388","24368.8247","   57.2621","  264.1047","  135.6856","  970.9970"
"PCSK1N"," 16.280699","  8.858664"," 15.520402","  6.244506","  6.132190","115.913671","  8.528662","183.504453"," 23.225892","348.634442"
"VSIG4"," 32.580062","179.974777"," 10.606094","664.353326","784.747828"," 16.941046"," 10.183831","  9.144056","  7.755698","  4.096593"
"ITM2A","  44.555766","  11.256606","1945.041454","   4.078312","   4.369515","  12.931512"," 164.007872","  26.464163"," 128.928921","   6.353221"
"TCEAL9"," 17.452678"," 18.499743","148.830949"," 62.840932"," 38.568270","490.412599","  3.745814","127.170071","  8.403456","175.447101"
"BEX3"," 16.64900"," 25.86960","254.32801"," 67.45920"," 32.64715","634.66750"," 14.16235","350.31331"," 36.71714","760.67497"
"MORF4L2"," 86.79733"," 66.74386","140.23025"," 80.05357"," 81.80715","427.84167"," 30.30067","149.45276"," 40.11197","135.38647"
"PLP1","   5.777403","   5.561862","  13.276732","   7.141959","  10.803566","  38.972563","   4.244046","9117.214902","   2.973175","  34.655597"
"TSC22D3"," 843.22841"," 650.61184"," 326.37973"," 457.25882"," 543.65163"," 287.74328"," 964.20119","  77.32860","1173.95078","  48.99463"
"IL13RA1"," 28.691338","281.492344","136.845792","220.830348","267.951484"," 58.160958","  4.469341"," 16.345463","  5.796502"," 22.394935"
"LAMP2"," 96.67656","109.17514","122.87250","338.42849","242.51753","148.00960"," 28.81451","635.27937"," 25.10941","126.71990"
"BGN","   1.4405787","   1.3220180"," 264.5300745","   0.8842398","   1.8500519","1359.6701859","   0.3660831","   6.0621052","   0.8815870","  13.2677340"
"RPS4Y1","209.4850","239.0461","268.6178","246.3809","321.9714","266.6235","356.6089","111.9735","570.1720","315.6877"
"SEPT7"," 125.36103"," 172.47531","  91.91282"," 138.42064"," 108.20315","  74.06576"," 239.20758"," 558.44815"," 182.02425","1044.65667"
"AES"," 82.40959","105.30675"," 60.73865"," 44.23220"," 23.63427"," 26.61093","178.74071"," 55.72509","220.84429","328.92419"
"C19orf70"," 63.92941"," 99.20453"," 35.36243"," 95.03255"," 61.89789"," 28.09872"," 58.89209"," 95.63633"," 81.34851","283.89661"
